股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
sh600002,齐鲁石化,2002/4/15,4.57,4.6,4.43,4.48,4.58,2457242,10995253,1568000000,8736000000
sh600002,齐鲁石化,2002/4/16,4.45,4.48,4.38,4.42,4.48,1259940,5570225,1547000000,8619000000
sh600002,齐鲁石化,2002/4/17,4.55,4.64,4.32,4.49,4.42,1838031,8218904,1571500000,8755500000
sh600002,齐鲁石化,2002/4/18,4.49,4.49,4.41,4.44,4.49,1439215,6401364,1554000000,8658000000
sh600002,齐鲁石化,2002/4/19,4.43,4.45,4.32,4.44,4.44,1726538,7575254,1554000000,8658000000
sh600002,齐鲁石化,2002/4/22,4.49,4.6,4.41,4.51,4.44,2235005,10113590,1578500000,8794500000
sh600002,齐鲁石化,2002/4/23,4.5,4.53,4.47,4.51,4.51,1216595,5473144,1578500000,8794500000
sh600002,齐鲁石化,2002/4/24,4.45,4.55,4.45,4.51,4.51,1705571,7687313,1578500000,8794500000
sh600002,齐鲁石化,2002/4/25,4.5,4.51,4.45,4.49,4.51,853689,3824736,1571500000,8755500000
sh600002,齐鲁石化,2002/4/26,4.5,4.55,4.47,4.54,4.49,1260092,5697741,1589000000,8853000000
sh600002,齐鲁石化,2002/4/29,4.33,4.62,4.33,4.58,4.54,3238847,14832647,1603000000,8931000000
sh600002,齐鲁石化,2002/4/30,4.64,4.68,4.54,4.65,4.58,4407924,20455501,1627500000,9067500000
sh600002,齐鲁石化,2002/5/8,4.68,4.69,4.58,4.6,4.65,1105500,5100562,1610000000,8970000000
sh600002,齐鲁石化,2002/5/9,4.59,4.67,4.55,4.6,4.6,878550,4052831,1610000000,8970000000
sh600002,齐鲁石化,2002/5/10,4.6,4.6,4.49,4.51,4.6,1309825,5937061,1578500000,8794500000
sh600002,齐鲁石化,2002/5/13,4.49,4.51,4.44,4.48,4.51,1691687,7555837,1568000000,8736000000
sh600002,齐鲁石化,2002/5/14,4.47,4.5,4.43,4.45,4.48,1049503,4674482,1557500000,8677500000
sh600002,齐鲁石化,2002/5/15,4.45,4.46,4.37,4.39,4.45,1375796,6048527,1536500000,8560500000
sh600002,齐鲁石化,2002/5/16,4.38,4.38,4.19,4.21,4.39,1475802,6341124,1473500000,8209500000
sh600002,齐鲁石化,2002/5/17,4.2,4.32,4.14,4.29,4.21,2006665,8555451,1501500000,8365500000
sh600002,齐鲁石化,2002/5/20,4.24,4.26,4.15,4.2,4.29,644099,2698929,1470000000,8190000000
sh600002,齐鲁石化,2002/5/21,4.37,4.4,4.28,4.35,4.2,1171209,5084458,1522500000,8482500000
sh600002,齐鲁石化,2002/5/22,4.32,4.41,4.3,4.4,4.35,1122516,4880105,1540000000,8580000000
sh600002,齐鲁石化,2002/5/23,4.42,4.49,4.38,4.45,4.4,1348251,5972644,1557500000,8677500000
sh600002,齐鲁石化,2002/5/24,4.45,4.45,4.32,4.35,4.45,737610,3212173,1522500000,8482500000
sh600002,齐鲁石化,2002/5/27,4.35,4.38,4.3,4.35,4.35,608900,2636913,1522500000,8482500000
sh600002,齐鲁石化,2002/5/28,4.35,4.39,4.31,4.35,4.35,313590,1364450,1522500000,8482500000
sh600002,齐鲁石化,2002/5/29,4.35,4.37,4.2,4.23,4.35,737600,3150003,1480500000,8248500000
sh600002,齐鲁石化,2002/5/30,4.25,4.28,4.18,4.21,4.23,617881,2603432,1473500000,8209500000
sh600002,齐鲁石化,2002/5/31,4.24,4.24,4.15,4.17,4.21,490600,2053454,1459500000,8131500000
sh600002,齐鲁石化,2002/6/3,4.1,4.17,4.08,4.09,4.17,807300,3307858,1431500000,7975500000
sh600002,齐鲁石化,2002/6/4,4.1,4.23,4.06,4.11,4.09,1089447,4475078,1438500000,8014500000
sh600002,齐鲁石化,2002/6/5,4.11,4.14,4.05,4.1,4.11,1535777,6266394,1435000000,7995000000
sh600002,齐鲁石化,2002/6/6,4,4.3,4,4.23,4.1,1153573,4816622,1480500000,8248500000
sh600002,齐鲁石化,2002/6/7,4.23,4.33,4.18,4.23,4.23,1502203,6377960,1480500000,8248500000
sh600002,齐鲁石化,2002/6/10,4.23,4.24,4.17,4.17,4.23,631800,2652093,1459500000,8131500000
sh600002,齐鲁石化,2002/6/11,4.15,4.25,4.15,4.21,4.17,284200,1196652,1473500000,8209500000
sh600002,齐鲁石化,2002/6/12,4.21,4.23,4.15,4.18,4.21,249710,1042234,1463000000,8151000000
sh600002,齐鲁石化,2002/6/13,4.18,4.28,4.16,4.22,4.18,599001,2529181,1477000000,8229000000
sh600002,齐鲁石化,2002/6/14,4.18,4.27,4.16,4.21,4.22,1055970,4471526,1473500000,8209500000
sh600002,齐鲁石化,2002/6/17,4.17,4.21,4.16,4.18,4.21,291050,1216064,1463000000,8151000000
sh600002,齐鲁石化,2002/6/18,4.2,4.26,4.2,4.26,4.18,767996,3259413,1491000000,8307000000
sh600002,齐鲁石化,2002/6/19,4.31,4.31,4.23,4.24,4.26,440498,1876552,1484000000,8268000000
sh600002,齐鲁石化,2002/6/20,4.26,4.29,4.25,4.25,4.24,631608,2695720,1487500000,8287500000
sh600002,齐鲁石化,2002/6/21,4.24,4.42,4.24,4.38,4.25,1956633,8532318,1533000000,8541000000
sh600002,齐鲁石化,2002/6/24,4.82,4.82,4.6,4.82,4.38,19875428,94663219,1687000000,9399000000
sh600002,齐鲁石化,2002/6/25,4.85,5.3,4.69,5.03,4.82,28898566,147567093,1760500000,9808500000
sh600002,齐鲁石化,2002/6/26,5,5.14,4.87,5.1,5.03,13466192,68118406,1785000000,9945000000
sh600002,齐鲁石化,2002/6/27,5.1,5.29,5.05,5.19,5.1,15866631,82215711,1816500000,10120500000
sh600002,齐鲁石化,2002/6/28,5.2,5.26,5,5.11,5.19,14251370,72962163,1788500000,9964500000
sh600002,齐鲁石化,2002/7/2,4.95,5.02,4.88,5.02,5.11,6477284,31983379,1757000000,9789000000
sh600002,齐鲁石化,2002/7/3,5,5.04,4.96,4.97,5.02,2651006,13217794,1739500000,9691500000
sh600002,齐鲁石化,2002/7/4,4.99,5.02,4.88,4.89,4.97,2969713,14623333,1711500000,9535500000
sh600002,齐鲁石化,2002/7/5,4.87,4.97,4.86,4.95,4.89,2481548,12221615,1732500000,9652500000
sh600002,齐鲁石化,2002/7/8,4.95,5,4.89,4.96,4.95,2695387,13367094,1736000000,9672000000
sh600002,齐鲁石化,2002/7/9,4.96,5.22,4.95,5.13,4.96,11466975,58707818,1795500000,10003500000
sh600002,齐鲁石化,2002/7/10,5.08,5.13,4.98,4.99,5.13,5499496,27719930,1746500000,9730500000
sh600002,齐鲁石化,2002/7/11,4.97,5.03,4.92,5,4.99,3542731,17622303,1750000000,9750000000
sh600002,齐鲁石化,2002/7/12,5,5.03,4.94,4.95,5,2103059,10456590,1732500000,9652500000
sh600002,齐鲁石化,2002/7/15,4.95,4.97,4.91,4.91,4.95,1571984,7756860,1718500000,9574500000
sh600002,齐鲁石化,2002/7/16,4.94,5.01,4.92,4.94,4.91,2796770,13899058,1729000000,9633000000
sh600002,齐鲁石化,2002/7/17,4.93,5.01,4.89,5,4.94,2167173,10690832,1750000000,9750000000
sh600002,齐鲁石化,2002/7/18,5,5.04,4.96,5,5,2391395,11972010,1750000000,9750000000
sh600002,齐鲁石化,2002/7/19,5,5.01,4.9,4.97,5,3247174,16069015,1739500000,9691500000
sh600002,齐鲁石化,2002/7/22,4.96,4.96,4.88,4.9,4.97,2126109,10443866,1715000000,9555000000
sh600002,齐鲁石化,2002/7/23,4.88,4.88,4.76,4.8,4.9,3451655,16634062,1680000000,9360000000
sh600002,齐鲁石化,2002/7/24,4.8,4.84,4.77,4.78,4.8,980787,4700203,1673000000,9321000000
sh600002,齐鲁石化,2002/7/25,4.83,4.83,4.72,4.72,4.78,1067724,5073727,1652000000,9204000000
sh600002,齐鲁石化,2002/7/26,4.72,4.75,4.66,4.7,4.72,1187625,5577804,1645000000,9165000000
sh600002,齐鲁石化,2002/7/29,4.69,4.77,4.68,4.77,4.7,918155,4341077,1669500000,9301500000
sh600002,齐鲁石化,2002/7/30,4.8,4.85,4.77,4.84,4.77,1557764,7486170,1694000000,9438000000
sh600002,齐鲁石化,2002/7/31,4.84,4.85,4.7,4.74,4.84,994800,4749966,1659000000,9243000000
sh600002,齐鲁石化,2002/8/1,4.71,4.8,4.69,4.75,4.74,644418,3053676,1662500000,9262500000
sh600002,齐鲁石化,2002/8/2,4.75,4.83,4.75,4.8,4.75,582454,2785841,1680000000,9360000000
sh600002,齐鲁石化,2002/8/5,4.8,4.8,4.73,4.74,4.8,389023,1848076,1659000000,9243000000
sh600002,齐鲁石化,2002/8/6,4.74,4.86,4.71,4.81,4.74,1447416,6980864,1683500000,9379500000
sh600002,齐鲁石化,2002/8/7,4.81,4.81,4.74,4.77,4.81,564772,2689628,1669500000,9301500000
sh600002,齐鲁石化,2002/8/8,4.8,4.82,4.74,4.74,4.77,476600,2273794,1659000000,9243000000
sh600002,齐鲁石化,2002/8/9,4.73,4.74,4.7,4.72,4.74,674710,3182402,1652000000,9204000000
sh600002,齐鲁石化,2002/8/12,4.7,4.75,4.66,4.69,4.72,486604,2285321,1641500000,9145500000
sh600002,齐鲁石化,2002/8/13,4.68,4.74,4.67,4.7,4.69,372500,1756769,1645000000,9165000000
sh600002,齐鲁石化,2002/8/14,4.7,4.76,4.7,4.75,4.7,471392,2231015,1662500000,9262500000
sh600002,齐鲁石化,2002/8/15,4.75,4.77,4.72,4.75,4.75,427796,2031158,1662500000,9262500000
sh600002,齐鲁石化,2002/8/16,4.75,4.83,4.7,4.78,4.75,966772,4608929,1673000000,9321000000
sh600002,齐鲁石化,2002/8/19,4.78,4.81,4.74,4.76,4.78,480746,2294049,1666000000,9282000000
sh600002,齐鲁石化,2002/8/20,4.74,4.86,4.74,4.82,4.76,2362568,11397066,1687000000,9399000000
sh600002,齐鲁石化,2002/8/21,4.85,4.95,4.81,4.82,4.82,3450480,16837177,1687000000,9399000000
sh600002,齐鲁石化,2002/8/22,4.84,4.9,4.81,4.85,4.82,1831344,8888310,1697500000,9457500000
sh600002,齐鲁石化,2002/8/23,4.87,4.88,4.82,4.83,4.85,833658,4037375,1690500000,9418500000
sh600002,齐鲁石化,2002/8/26,4.84,4.85,4.76,4.76,4.83,717814,3440906,1666000000,9282000000
sh600002,齐鲁石化,2002/8/27,4.7,4.72,4.28,4.61,4.76,4345338,20026581,1613500000,8989500000
sh600002,齐鲁石化,2002/8/28,4.61,4.64,4.59,4.64,4.61,1704023,7854391,1624000000,9048000000
sh600002,齐鲁石化,2002/8/29,4.61,4.68,4.61,4.64,4.64,1267434,5906384,1624000000,9048000000
sh600002,齐鲁石化,2002/8/30,4.65,4.65,4.61,4.62,4.64,490679,2267565,1617000000,9009000000
sh600002,齐鲁石化,2002/9/2,4.63,4.65,4.57,4.58,4.62,774050,3548577,1603000000,8931000000
sh600002,齐鲁石化,2002/9/3,4.59,4.62,4.57,4.58,4.58,621650,2852700,1603000000,8931000000
sh600002,齐鲁石化,2002/9/4,4.58,4.58,4.48,4.5,4.58,1420004,6417168,1575000000,8775000000
sh600002,齐鲁石化,2002/9/5,4.5,4.5,4.4,4.41,4.5,1406300,6245647,1543500000,8599500000
sh600002,齐鲁石化,2002/9/6,4.4,4.47,4.4,4.41,4.41,592738,2625893,1543500000,8599500000
sh600002,齐鲁石化,2002/9/9,4.42,4.49,4.42,4.48,4.41,1115176,4972959,1568000000,8736000000
sh600002,齐鲁石化,2002/9/10,4.49,4.53,4.46,4.52,4.48,1090268,4896839,1582000000,8814000000
sh600002,齐鲁石化,2002/9/11,4.52,4.52,4.46,4.5,4.52,859000,3859099,1575000000,8775000000
sh600002,齐鲁石化,2002/9/12,4.5,4.53,4.47,4.51,4.5,447155,2013301,1578500000,8794500000
sh600002,齐鲁石化,2002/9/13,4.5,4.55,4.5,4.53,4.51,559151,2535222,1585500000,8833500000
sh600002,齐鲁石化,2002/9/16,4.53,4.53,4.41,4.48,4.53,533050,2385605,1568000000,8736000000
sh600002,齐鲁石化,2002/9/17,4.47,4.52,4.44,4.48,4.48,611547,2736123,1568000000,8736000000
sh600002,齐鲁石化,2002/9/18,4.48,4.54,4.48,4.51,4.48,715139,3228308,1578500000,8794500000
sh600002,齐鲁石化,2002/9/19,4.51,4.6,4.46,4.57,4.51,828301,3751242,1599500000,8911500000
sh600002,齐鲁石化,2002/9/20,4.56,4.59,4.51,4.54,4.57,567830,2578525,1589000000,8853000000
sh600002,齐鲁石化,2002/9/23,4.49,4.55,4.47,4.48,4.54,273900,1231439,1568000000,8736000000
sh600002,齐鲁石化,2002/9/24,4.45,4.5,4.43,4.45,4.48,386171,1719813,1557500000,8677500000
sh600002,齐鲁石化,2002/9/25,4.45,4.5,4.43,4.47,4.45,431715,1927228,1564500000,8716500000
sh600002,齐鲁石化,2002/9/26,4.47,4.47,4.43,4.44,4.47,515158,2287450,1554000000,8658000000
sh600002,齐鲁石化,2002/9/27,4.44,4.49,4.4,4.49,4.44,697510,3094898,1571500000,8755500000
sh600002,齐鲁石化,2002/10/8,4.43,4.47,4.4,4.42,4.49,371510,1644230,1547000000,8619000000
sh600002,齐鲁石化,2002/10/9,4.42,4.42,4.21,4.22,4.42,927100,3991944,1477000000,8229000000
sh600002,齐鲁石化,2002/10/10,4.2,4.27,4.17,4.21,4.22,598163,2518548,1473500000,8209500000
sh600002,齐鲁石化,2002/10/11,4.22,4.23,4.19,4.2,4.21,350251,1474078,1470000000,8190000000
sh600002,齐鲁石化,2002/10/14,4.2,4.26,4.14,4.24,4.2,536190,2246779,1484000000,8268000000
sh600002,齐鲁石化,2002/10/15,4.24,4.25,4.2,4.22,4.24,466136,1970073,1477000000,8229000000
sh600002,齐鲁石化,2002/10/16,4.25,4.28,4.2,4.23,4.22,496200,2109449,1480500000,8248500000
sh600002,齐鲁石化,2002/10/17,4.24,4.28,4.17,4.18,4.23,420989,1773654,1463000000,8151000000
sh600002,齐鲁石化,2002/10/18,4.18,4.22,4.15,4.2,4.18,405586,1698180,1470000000,8190000000
sh600002,齐鲁石化,2002/10/21,4.18,4.2,4.15,4.2,4.2,224598,937648,1470000000,8190000000
sh600002,齐鲁石化,2002/10/22,4.22,4.28,4.19,4.25,4.2,647633,2746645,1487500000,8287500000
sh600002,齐鲁石化,2002/10/23,4.27,4.28,4.21,4.27,4.25,457150,1941750,1494500000,8326500000
sh600002,齐鲁石化,2002/10/24,4.25,4.25,4.18,4.2,4.27,529035,2227640,1470000000,8190000000
sh600002,齐鲁石化,2002/10/29,4.1,4.15,3.98,4.09,4.2,1042469,4201861,1431500000,7975500000
sh600002,齐鲁石化,2002/10/30,4.08,4.14,4.03,4.12,4.09,657729,2696323,1442000000,8034000000
sh600002,齐鲁石化,2002/10/31,4.13,4.16,4.1,4.13,4.12,561565,2323850,1445500000,8053500000
sh600002,齐鲁石化,2002/11/1,4.11,4.19,4.11,4.16,4.13,582412,2418886,1456000000,8112000000
sh600002,齐鲁石化,2002/11/4,4.19,4.21,4.18,4.21,4.16,600690,2520473,1473500000,8209500000
sh600002,齐鲁石化,2002/11/5,4.22,4.29,4.2,4.26,4.21,1390214,5918360,1491000000,8307000000
sh600002,齐鲁石化,2002/11/6,4.27,4.27,4.23,4.25,4.26,635044,2698518,1487500000,8287500000
sh600002,齐鲁石化,2002/11/7,4.24,4.3,4.23,4.26,4.25,647331,2763398,1491000000,8307000000
sh600002,齐鲁石化,2002/11/8,4.3,4.3,4.11,4.15,4.26,881999,3698791,1452500000,8092500000
sh600002,齐鲁石化,2002/11/11,4.15,4.2,4.08,4.11,4.15,418050,1717434,1438500000,8014500000
sh600002,齐鲁石化,2002/11/12,4.11,4.19,4,4.12,4.11,1135809,4632411,1442000000,8034000000
sh600002,齐鲁石化,2002/11/13,4.1,4.1,4,4.08,4.12,616936,2495411,1428000000,7956000000
sh600002,齐鲁石化,2002/11/14,4.06,4.06,3.99,3.99,4.08,941300,3781937,1396500000,7780500000
sh600002,齐鲁石化,2002/11/15,4,4.04,3.92,3.97,3.99,1086594,4321106,1389500000,7741500000
sh600002,齐鲁石化,2002/11/18,3.98,3.99,3.86,3.9,3.97,444249,1735194,1365000000,7605000000
sh600002,齐鲁石化,2002/11/19,3.9,3.92,3.83,3.87,3.9,584950,2269258,1354500000,7546500000
sh600002,齐鲁石化,2002/11/20,3.89,3.92,3.79,3.8,3.87,1022750,3931840,1330000000,7410000000
sh600002,齐鲁石化,2002/11/21,3.8,3.8,3.67,3.7,3.8,1100102,4083514,1295000000,7215000000
sh600002,齐鲁石化,2002/11/22,3.7,3.77,3.65,3.72,3.7,1383600,5123607,1302000000,7254000000
sh600002,齐鲁石化,2002/11/25,3.72,3.85,3.68,3.76,3.72,1095222,4117807,1316000000,7332000000
sh600002,齐鲁石化,2002/11/26,3.76,3.81,3.65,3.66,3.76,712048,2668219,1281000000,7137000000
sh600002,齐鲁石化,2002/11/27,3.65,3.8,3.56,3.74,3.66,1233066,4509536,1309000000,7293000000
sh600002,齐鲁石化,2002/11/28,3.74,3.85,3.69,3.84,3.74,1363167,5159540,1344000000,7488000000
sh600002,齐鲁石化,2002/11/29,3.84,3.96,3.79,3.95,3.84,3364530,13122493,1382500000,7702500000
sh600002,齐鲁石化,2002/12/2,3.96,4.35,3.9,3.91,3.95,7466090,30550868,1368500000,7624500000
sh600002,齐鲁石化,2002/12/3,3.86,3.94,3.8,3.93,3.91,2766370,10716684,1375500000,7663500000
sh600002,齐鲁石化,2002/12/4,3.99,3.99,3.9,3.91,3.93,1521663,5988193,1368500000,7624500000
sh600002,齐鲁石化,2002/12/5,3.9,3.9,3.79,3.84,3.91,1069437,4099391,1344000000,7488000000
sh600002,齐鲁石化,2002/12/6,3.85,3.86,3.79,3.82,3.84,613670,2349063,1337000000,7449000000
sh600002,齐鲁石化,2002/12/9,3.82,3.84,3.79,3.8,3.82,323830,1234324,1330000000,7410000000
sh600002,齐鲁石化,2002/12/10,3.8,3.85,3.78,3.78,3.8,504100,1920329,1323000000,7371000000
sh600002,齐鲁石化,2002/12/11,3.78,3.78,3.7,3.74,3.78,566914,2111191,1309000000,7293000000
sh600002,齐鲁石化,2002/12/12,3.73,3.85,3.72,3.78,3.74,1114453,4229548,1323000000,7371000000
sh600002,齐鲁石化,2002/12/13,3.74,3.86,3.73,3.86,3.78,802580,3062649,1351000000,7527000000
sh600002,齐鲁石化,2002/12/16,3.86,3.9,3.84,3.88,3.86,952751,3698317,1358000000,7566000000
sh600002,齐鲁石化,2002/12/17,3.89,3.9,3.85,3.88,3.88,527290,2045570,1358000000,7566000000
sh600002,齐鲁石化,2002/12/18,3.89,4.06,3.88,3.92,3.88,1887330,7481571,1372000000,7644000000
sh600002,齐鲁石化,2002/12/19,3.9,3.94,3.86,3.9,3.92,612777,2385800,1365000000,7605000000
sh600002,齐鲁石化,2002/12/20,3.9,3.95,3.88,3.93,3.9,752215,2958805,1375500000,7663500000
sh600002,齐鲁石化,2002/12/23,3.93,4.03,3.93,3.96,3.93,1258552,4996655,1386000000,7722000000
sh600002,齐鲁石化,2002/12/24,3.96,3.96,3.89,3.93,3.96,771873,3022466,1375500000,7663500000
sh600002,齐鲁石化,2002/12/25,3.93,3.96,3.9,3.9,3.93,466919,1831217,1365000000,7605000000
sh600002,齐鲁石化,2002/12/26,3.9,3.94,3.8,3.81,3.9,1708203,6660032,1333500000,7429500000
sh600002,齐鲁石化,2002/12/27,3.8,3.84,3.76,3.82,3.81,602001,2287358,1337000000,7449000000
sh600002,齐鲁石化,2002/12/30,3.82,3.82,3.76,3.79,3.82,427501,1618032,1326500000,7390500000
sh600002,齐鲁石化,2002/12/31,3.79,3.82,3.75,3.77,3.79,499423,1889468,1319500000,7351500000
sh600002,齐鲁石化,2003/1/2,3.74,3.77,3.69,3.69,3.77,450579,1676889,1291500000,7195500000
sh600002,齐鲁石化,2003/1/3,3.68,3.71,3.65,3.69,3.69,375009,1378180,1291500000,7195500000
sh600002,齐鲁石化,2003/1/6,3.69,3.75,3.66,3.72,3.69,302550,1123885,1302000000,7254000000
sh600002,齐鲁石化,2003/1/7,3.74,3.78,3.7,3.72,3.72,475380,1776493,1302000000,7254000000
sh600002,齐鲁石化,2003/1/8,3.72,3.88,3.72,3.84,3.72,1163892,4424267,1344000000,7488000000
sh600002,齐鲁石化,2003/1/9,3.84,3.95,3.79,3.89,3.84,2459635,9482779,1361500000,7585500000
sh600002,齐鲁石化,2003/1/10,3.89,3.94,3.8,3.83,3.89,2732587,10565866,1340500000,7468500000
sh600002,齐鲁石化,2003/1/13,3.8,3.86,3.79,3.85,3.83,1015954,3891222,1347500000,7507500000
sh600002,齐鲁石化,2003/1/14,3.84,4.24,3.83,4.12,3.85,12220758,50169496,1442000000,8034000000
sh600002,齐鲁石化,2003/1/15,4.12,4.16,3.98,4.03,4.12,5574801,22612302,1410500000,7858500000
sh600002,齐鲁石化,2003/1/16,4,4.08,3.95,4.06,4.03,2579088,10397205,1421000000,7917000000
sh600002,齐鲁石化,2003/1/20,4.02,4.12,3.99,4.09,4.06,2314048,9386736,1431500000,7975500000
sh600002,齐鲁石化,2003/1/21,4.08,4.1,4,4,4.09,1395100,5629184,1400000000,7800000000
sh600002,齐鲁石化,2003/1/22,3.98,4.19,3.98,4.05,4,1618319,6618337,1417500000,7897500000
sh600002,齐鲁石化,2003/1/23,4.05,4.11,4.02,4.09,4.05,2195830,8959086,1431500000,7975500000
sh600002,齐鲁石化,2003/1/24,4.1,4.48,4.07,4.31,4.09,13347218,56984175,1508500000,8404500000
sh600002,齐鲁石化,2003/1/27,4.28,4.31,4.18,4.27,4.31,7774428,33216112,1494500000,8326500000
sh600002,齐鲁石化,2003/1/28,4.2,4.4,4.2,4.4,4.27,7537952,32470878,1540000000,8580000000
sh600002,齐鲁石化,2003/1/29,4.36,4.43,4.3,4.33,4.4,4218529,18399806,1515500000,8443500000
sh600002,齐鲁石化,2003/2/10,4.37,4.38,4.27,4.27,4.33,1984000,8540461,1494500000,8326500000
sh600002,齐鲁石化,2003/2/11,4.25,4.27,4.2,4.27,4.27,1102123,4675360,1494500000,8326500000
sh600002,齐鲁石化,2003/2/12,4.25,4.35,4.25,4.33,4.27,1548314,6656595,1515500000,8443500000
sh600002,齐鲁石化,2003/2/13,4.33,4.33,4.26,4.28,4.33,1649034,7070726,1498000000,8346000000
sh600002,齐鲁石化,2003/2/14,4.28,4.44,4.24,4.39,4.28,5026413,21977383,1536500000,8560500000
sh600002,齐鲁石化,2003/2/17,4.38,4.38,4.27,4.29,4.39,2187468,9441585,1501500000,8365500000
sh600002,齐鲁石化,2003/2/18,4.29,4.32,4.25,4.28,4.29,925662,3968902,1498000000,8346000000
sh600002,齐鲁石化,2003/2/19,4.29,4.33,4.26,4.31,4.28,846129,3630989,1508500000,8404500000
sh600002,齐鲁石化,2003/2/20,4.35,4.41,4.3,4.35,4.31,3330407,14502948,1522500000,8482500000
sh600002,齐鲁石化,2003/2/21,4.35,4.39,4.3,4.31,4.35,3429371,14858142,1508500000,8404500000
sh600002,齐鲁石化,2003/2/24,4.3,4.34,4.28,4.31,4.31,1111313,4787933,1508500000,8404500000
sh600002,齐鲁石化,2003/2/25,4.31,4.43,4.31,4.37,4.31,2096434,9186481,1529500000,8521500000
sh600002,齐鲁石化,2003/2/26,4.39,4.43,4.32,4.43,4.37,2150968,9459810,1550500000,8638500000
sh600002,齐鲁石化,2003/2/27,4.43,4.57,4.4,4.45,4.43,5059234,22733489,1557500000,8677500000
sh600002,齐鲁石化,2003/2/28,4.45,4.45,4.38,4.4,4.45,2415105,10622987,1540000000,8580000000
sh600002,齐鲁石化,2003/3/3,4.4,4.47,4.38,4.46,4.4,1633178,7251573,1561000000,8697000000
sh600002,齐鲁石化,2003/3/4,4.47,4.49,4.39,4.41,4.46,833950,3693244,1543500000,8599500000
sh600002,齐鲁石化,2003/3/5,4.41,4.48,4.35,4.47,4.41,1968205,8663849,1564500000,8716500000
sh600002,齐鲁石化,2003/3/6,4.46,4.51,4.34,4.42,4.47,2006344,8881445,1547000000,8619000000
sh600002,齐鲁石化,2003/3/7,4.38,4.48,4.36,4.48,4.42,3643498,16155338,1568000000,8736000000
sh600002,齐鲁石化,2003/3/10,4.48,4.65,4.48,4.5,4.48,16139120,73980151,1575000000,8775000000
sh600002,齐鲁石化,2003/3/11,4.49,4.56,4.46,4.53,4.5,3212349,14534499,1585500000,8833500000
sh600002,齐鲁石化,2003/3/12,4.53,4.57,4.51,4.55,4.53,2023171,9178750,1592500000,8872500000
sh600002,齐鲁石化,2003/3/13,4.55,4.62,4.52,4.57,4.55,1956296,8967500,1599500000,8911500000
sh600002,齐鲁石化,2003/3/14,4.56,4.64,4.52,4.61,4.57,3162349,14524764,1613500000,8989500000
sh600002,齐鲁石化,2003/3/17,4.61,4.72,4.59,4.71,4.61,8719504,40769586,1648500000,9184500000
sh600002,齐鲁石化,2003/3/18,4.72,4.72,4.63,4.69,4.71,4028611,18793595,1641500000,9145500000
sh600002,齐鲁石化,2003/3/19,4.63,4.74,4.59,4.66,4.69,4863865,22739621,1631000000,9087000000
sh600002,齐鲁石化,2003/3/20,4.66,4.72,4.58,4.59,4.66,3211220,14946737,1606500000,8950500000
sh600002,齐鲁石化,2003/3/21,4.57,4.59,4.51,4.56,4.59,2837477,12881939,1596000000,8892000000
sh600002,齐鲁石化,2003/3/24,4.52,4.59,4.51,4.56,4.56,1205292,5484033,1596000000,8892000000
sh600002,齐鲁石化,2003/3/25,4.56,4.62,4.53,4.57,4.56,1132750,5172852,1599500000,8911500000
sh600002,齐鲁石化,2003/3/26,4.57,4.59,4.48,4.48,4.57,2743525,12372200,1568000000,8736000000
sh600002,齐鲁石化,2003/3/27,4.47,4.75,4.41,4.58,4.48,4317147,19721346,1603000000,8931000000
sh600002,齐鲁石化,2003/3/28,4.57,4.71,4.52,4.65,4.58,7657827,35746256,1627500000,9067500000
sh600002,齐鲁石化,2003/3/31,4.6,4.81,4.6,4.77,4.65,7655047,36291136,1669500000,9301500000
sh600002,齐鲁石化,2003/4/1,4.75,4.81,4.67,4.73,4.77,2660648,12693045,1655500000,9223500000
sh600002,齐鲁石化,2003/4/2,4.71,4.8,4.69,4.76,4.73,1241063,5870901,1666000000,9282000000
sh600002,齐鲁石化,2003/4/3,4.77,4.77,4.64,4.68,4.76,1010231,4740911,1638000000,9126000000
sh600002,齐鲁石化,2003/4/4,4.65,4.75,4.65,4.71,4.68,2088407,9829773,1648500000,9184500000
sh600002,齐鲁石化,2003/4/7,4.7,4.81,4.63,4.78,4.71,5001205,23856619,1673000000,9321000000
sh600002,齐鲁石化,2003/4/8,4.78,4.87,4.74,4.8,4.78,3619517,17409101,1680000000,9360000000
sh600002,齐鲁石化,2003/4/9,4.82,4.93,4.78,4.92,4.8,5338098,25944963,1722000000,9594000000
sh600002,齐鲁石化,2003/4/10,4.92,5.05,4.86,4.87,4.92,5175449,25568792,1704500000,9496500000
sh600002,齐鲁石化,2003/4/11,4.87,4.98,4.82,4.91,4.87,5391219,26414372,1718500000,9574500000
sh600002,齐鲁石化,2003/4/14,4.92,5.05,4.85,4.95,4.91,7764849,38366478,1732500000,9652500000
sh600002,齐鲁石化,2003/4/15,5.01,5.18,5,5.05,4.95,14993920,76148217,1767500000,9847500000
sh600002,齐鲁石化,2003/4/16,5.05,5.12,4.82,4.87,5.05,9157199,45510281,1704500000,9496500000
sh600002,齐鲁石化,2003/4/17,4.8,4.92,4.77,4.81,4.87,3889511,18757738,1683500000,9379500000
sh600002,齐鲁石化,2003/4/18,4.83,4.97,4.76,4.9,4.81,9971665,48452155,1715000000,9555000000
