code,tradeStatus,code_name,date,codenumber
sz.300295,1,三六五网,2023-09-21,300295
sz.300296,1,利亚德,2023-09-21,300296
sz.300298,1,三诺生物,2023-09-21,300298
sz.300299,1,富春股份,2023-09-21,300299
sz.300300,1,海峡创新,2023-09-21,300300
sz.300301,1,*ST长方,2023-09-21,300301
sz.300302,1,同有科技,2023-09-21,300302
sz.300303,1,聚飞光电,2023-09-21,300303
sz.300304,1,云意电气,2023-09-21,300304
sz.300305,1,裕兴股份,2023-09-21,300305
sz.300306,1,远方信息,2023-09-21,300306
sz.300307,1,慈星股份,2023-09-21,300307
sz.300308,1,中际旭创,2023-09-21,300308
sz.300310,1,宜通世纪,2023-09-21,300310
sz.300311,1,任子行,2023-09-21,300311
sz.300313,1,ST天山,2023-09-21,300313
sz.300314,1,戴维医疗,2023-09-21,300314
sz.300315,1,掌趣科技,2023-09-21,300315
sz.300316,1,晶盛机电,2023-09-21,300316
sz.300317,1,珈伟新能,2023-09-21,300317
sz.300318,1,博晖创新,2023-09-21,300318
sz.300319,1,麦捷科技,2023-09-21,300319
sz.300320,1,海达股份,2023-09-21,300320
sz.300321,1,同大股份,2023-09-21,300321
sz.300322,1,硕贝德,2023-09-21,300322
sz.300323,1,华灿光电,2023-09-21,300323
sz.300324,1,旋极信息,2023-09-21,300324
sz.300326,1,凯利泰,2023-09-21,300326
sz.300327,1,中颖电子,2023-09-21,300327
sz.300328,1,宜安科技,2023-09-21,300328
sz.300329,1,海伦钢琴,2023-09-21,300329
sz.300331,1,苏大维格,2023-09-21,300331
sz.300332,1,天壕环境,2023-09-21,300332
sz.300333,1,兆日科技,2023-09-21,300333
sz.300334,1,津膜科技,2023-09-21,300334
sz.300335,1,迪森股份,2023-09-21,300335
sz.300337,1,银邦股份,2023-09-21,300337
sz.300338,1,ST开元,2023-09-21,300338
sz.300339,1,润和软件,2023-09-21,300339
sz.300340,1,科恒股份,2023-09-21,300340
sz.300341,1,麦克奥迪,2023-09-21,300341
sz.300342,1,天银机电,2023-09-21,300342
sz.300343,1,联创股份,2023-09-21,300343
sz.300344,1,立方数科,2023-09-21,300344
sz.300345,1,华民股份,2023-09-21,300345
sz.300346,1,南大光电,2023-09-21,300346
sz.300347,1,泰格医药,2023-09-21,300347
sz.300348,1,长亮科技,2023-09-21,300348
sz.300349,1,金卡智能,2023-09-21,300349
sz.300350,1,华鹏飞,2023-09-21,300350
sz.300351,1,永贵电器,2023-09-21,300351
sz.300352,1,北信源,2023-09-21,300352
sz.300353,1,东土科技,2023-09-21,300353
sz.300354,1,东华测试,2023-09-21,300354
sz.300355,1,蒙草生态,2023-09-21,300355
sz.300357,1,我武生物,2023-09-21,300357
sz.300358,1,楚天科技,2023-09-21,300358
sz.300359,1,全通教育,2023-09-21,300359
sz.300360,1,炬华科技,2023-09-21,300360
sz.300363,1,博腾股份,2023-09-21,300363
sz.300364,1,中文在线,2023-09-21,300364
sz.300365,1,恒华科技,2023-09-21,300365
sz.300366,1,创意信息,2023-09-21,300366
sz.300368,1,汇金股份,2023-09-21,300368
sz.300369,1,绿盟科技,2023-09-21,300369
sz.300370,1,*ST安控,2023-09-21,300370
sz.300371,1,汇中股份,2023-09-21,300371
sz.300373,1,扬杰科技,2023-09-21,300373
sz.300374,1,中铁装配,2023-09-21,300374
sz.300375,1,鹏翎股份,2023-09-21,300375
sz.300376,1,易事特,2023-09-21,300376
sz.300377,1,赢时胜,2023-09-21,300377
sz.300378,1,鼎捷软件,2023-09-21,300378
sz.300379,1,东方通,2023-09-21,300379
sz.300380,1,安硕信息,2023-09-21,300380
sz.300381,1,溢多利,2023-09-21,300381
sz.300382,1,斯莱克,2023-09-21,300382
sz.300383,1,光环新网,2023-09-21,300383
sz.300384,1,三联虹普,2023-09-21,300384
sz.300385,1,雪浪环境,2023-09-21,300385
sz.300386,1,飞天诚信,2023-09-21,300386
sz.300387,1,富邦股份,2023-09-21,300387
sz.300388,1,节能国祯,2023-09-21,300388
sz.300389,1,艾比森,2023-09-21,300389
sz.300390,1,天华超净,2023-09-21,300390
sz.300391,1,长药控股,2023-09-21,300391
sz.300393,1,中来股份,2023-09-21,300393
sz.300394,1,天孚通信,2023-09-21,300394
sz.300395,1,菲利华,2023-09-21,300395
sz.300396,1,迪瑞医疗,2023-09-21,300396
sz.300397,1,天和防务,2023-09-21,300397
sz.300398,1,飞凯材料,2023-09-21,300398
sz.300399,1,天利科技,2023-09-21,300399
sz.300400,1,劲拓股份,2023-09-21,300400
sz.300401,1,花园生物,2023-09-21,300401
sz.300402,1,宝色股份,2023-09-21,300402
sz.300403,1,汉宇集团,2023-09-21,300403
sz.300404,1,博济医药,2023-09-21,300404
sz.300405,1,科隆股份,2023-09-21,300405
sz.300406,1,九强生物,2023-09-21,300406
sz.300407,1,凯发电气,2023-09-21,300407
sz.300408,1,三环集团,2023-09-21,300408
sz.300409,1,道氏技术,2023-09-21,300409
sz.300410,1,正业科技,2023-09-21,300410
sz.300411,1,金盾股份,2023-09-21,300411
sz.300412,1,迦南科技,2023-09-21,300412
sz.300413,1,芒果超媒,2023-09-21,300413
sz.300414,1,中光防雷,2023-09-21,300414
sz.300415,1,伊之密,2023-09-21,300415
sz.300416,1,苏试试验,2023-09-21,300416
sz.300417,1,南华仪器,2023-09-21,300417
sz.300418,1,昆仑万维,2023-09-21,300418
sz.300419,1,浩丰科技,2023-09-21,300419
sz.300420,1,五洋停车,2023-09-21,300420
sz.300421,1,力星股份,2023-09-21,300421
sz.300422,1,博世科,2023-09-21,300422
sz.300423,1,昇辉科技,2023-09-21,300423
sz.300424,1,航新科技,2023-09-21,300424
sz.300425,1,中建环能,2023-09-21,300425
sz.300426,1,唐德影视,2023-09-21,300426
sz.300427,1,红相股份,2023-09-21,300427
sz.300428,1,立中集团,2023-09-21,300428
sz.300429,1,强力新材,2023-09-21,300429
sz.300430,1,诚益通,2023-09-21,300430
sz.300432,1,富临精工,2023-09-21,300432
sz.300433,1,蓝思科技,2023-09-21,300433
sz.300434,1,金石亚药,2023-09-21,300434
sz.300435,1,中泰股份,2023-09-21,300435
sz.300436,1,广生堂,2023-09-21,300436
sz.300437,1,清水源,2023-09-21,300437
sz.300438,1,鹏辉能源,2023-09-21,300438
sz.300439,1,美康生物,2023-09-21,300439
sz.300440,1,运达科技,2023-09-21,300440
sz.300441,1,鲍斯股份,2023-09-21,300441
sz.300442,1,润泽科技,2023-09-21,300442
sz.300443,1,金雷股份,2023-09-21,300443
sz.300444,1,双杰电气,2023-09-21,300444
sz.300445,1,康斯特,2023-09-21,300445
sz.300446,1,乐凯新材,2023-09-21,300446
sz.300447,1,全信股份,2023-09-21,300447
sz.300448,1,浩云科技,2023-09-21,300448
sz.300449,1,汉邦高科,2023-09-21,300449
sz.300450,1,先导智能,2023-09-21,300450
sz.300451,1,创业慧康,2023-09-21,300451
sz.300452,1,山河药辅,2023-09-21,300452
sz.300453,1,三鑫医疗,2023-09-21,300453
sz.300454,1,深信服,2023-09-21,300454
sz.300455,1,康拓红外,2023-09-21,300455
sz.300456,1,赛微电子,2023-09-21,300456
sz.300457,1,赢合科技,2023-09-21,300457
sz.300458,1,全志科技,2023-09-21,300458
sz.300459,1,汤姆猫,2023-09-21,300459
sz.300460,1,惠伦晶体,2023-09-21,300460
sz.300461,1,田中精机,2023-09-21,300461
sz.300462,1,华铭智能,2023-09-21,300462
sz.300463,1,迈克生物,2023-09-21,300463
sz.300464,1,星徽股份,2023-09-21,300464
sz.300465,1,高伟达,2023-09-21,300465
sz.300466,1,赛摩智能,2023-09-21,300466
sz.300467,1,迅游科技,2023-09-21,300467
sz.300468,1,四方精创,2023-09-21,300468
sz.300469,1,信息发展,2023-09-21,300469
sz.300470,1,中密控股,2023-09-21,300470
sz.300471,1,厚普股份,2023-09-21,300471
sz.300472,1,新元科技,2023-09-21,300472
sz.300473,1,德尔股份,2023-09-21,300473
sz.300474,1,景嘉微,2023-09-21,300474
sz.300475,1,香农芯创,2023-09-21,300475
sz.300476,1,胜宏科技,2023-09-21,300476
sz.300477,1,合纵科技,2023-09-21,300477
sz.300478,1,杭州高新,2023-09-21,300478
sz.300479,1,神思电子,2023-09-21,300479
sz.300480,1,光力科技,2023-09-21,300480
sz.300481,1,濮阳惠成,2023-09-21,300481
sz.300482,1,万孚生物,2023-09-21,300482
sz.300483,1,首华燃气,2023-09-21,300483
sz.300484,1,蓝海华腾,2023-09-21,300484
sz.300485,1,赛升药业,2023-09-21,300485
sz.300486,1,东杰智能,2023-09-21,300486
sz.300487,1,蓝晓科技,2023-09-21,300487
sz.300488,1,恒锋工具,2023-09-21,300488
sz.300489,1,光智科技,2023-09-21,300489
sz.300490,1,华自科技,2023-09-21,300490
sz.300491,1,通合科技,2023-09-21,300491
sz.300492,1,华图山鼎,2023-09-21,300492
sz.300493,1,润欣科技,2023-09-21,300493
sz.300494,1,盛天网络,2023-09-21,300494
sz.300495,1,*ST美尚,2023-09-21,300495
sz.300496,1,中科创达,2023-09-21,300496
sz.300497,1,富祥药业,2023-09-21,300497
sz.300498,1,温氏股份,2023-09-21,300498
sz.300499,1,高澜股份,2023-09-21,300499
sz.300500,1,启迪设计,2023-09-21,300500
sz.300501,1,海顺新材,2023-09-21,300501
sz.300502,1,新易盛,2023-09-21,300502
sz.300503,1,昊志机电,2023-09-21,300503
sz.300504,1,天邑股份,2023-09-21,300504
sz.300505,1,川金诺,2023-09-21,300505
sz.300506,1,名家汇,2023-09-21,300506
sz.300507,1,苏奥传感,2023-09-21,300507
sz.300508,1,维宏股份,2023-09-21,300508
sz.300509,1,新美星,2023-09-21,300509
sz.300510,1,金冠股份,2023-09-21,300510
sz.300511,1,雪榕生物,2023-09-21,300511
sz.300512,1,中亚股份,2023-09-21,300512
sz.300513,1,恒实科技,2023-09-21,300513
sz.300514,1,友讯达,2023-09-21,300514
sz.300515,1,三德科技,2023-09-21,300515
sz.300516,1,久之洋,2023-09-21,300516
sz.300517,1,海波重科,2023-09-21,300517
sz.300518,1,盛讯达,2023-09-21,300518
sz.300519,1,新光药业,2023-09-21,300519
sz.300520,1,科大国创,2023-09-21,300520
sz.300521,1,爱司凯,2023-09-21,300521
sz.300522,1,世名科技,2023-09-21,300522
sz.300523,1,辰安科技,2023-09-21,300523
sz.300525,1,博思软件,2023-09-21,300525
sz.300527,1,中船应急,2023-09-21,300527
sz.300528,1,幸福蓝海,2023-09-21,300528
sz.300529,1,健帆生物,2023-09-21,300529
sz.300530,1,达志科技,2023-09-21,300530
sz.300531,1,优博讯,2023-09-21,300531
sz.300532,1,今天国际,2023-09-21,300532
sz.300533,1,冰川网络,2023-09-21,300533
sz.300534,1,陇神戎发,2023-09-21,300534
sz.300535,1,达威股份,2023-09-21,300535
sz.300536,1,农尚环境,2023-09-21,300536
sz.300537,1,广信材料,2023-09-21,300537
sz.300538,1,同益股份,2023-09-21,300538
sz.300539,1,横河精密,2023-09-21,300539
sz.300540,1,蜀道装备,2023-09-21,300540
sz.300541,1,先进数通,2023-09-21,300541
sz.300542,1,新晨科技,2023-09-21,300542
sz.300543,1,朗科智能,2023-09-21,300543
sz.300545,1,联得装备,2023-09-21,300545
sz.300546,1,雄帝科技,2023-09-21,300546
sz.300547,1,川环科技,2023-09-21,300547
sz.300548,1,博创科技,2023-09-21,300548
sz.300549,1,优德精密,2023-09-21,300549
sz.300550,1,和仁科技,2023-09-21,300550
sz.300551,1,古鳌科技,2023-09-21,300551
sz.300552,1,万集科技,2023-09-21,300552
sz.300553,1,集智股份,2023-09-21,300553
sz.300554,1,三超新材,2023-09-21,300554
sz.300555,1,ST路通,2023-09-21,300555
sz.300556,1,丝路视觉,2023-09-21,300556
sz.300557,1,理工光科,2023-09-21,300557
sz.300558,1,贝达药业,2023-09-21,300558
sz.300559,1,佳发教育,2023-09-21,300559
sz.300560,1,中富通,2023-09-21,300560
sz.300561,1,汇金科技,2023-09-21,300561
sz.300562,1,乐心医疗,2023-09-21,300562
sz.300563,1,神宇股份,2023-09-21,300563
sz.300564,1,筑博设计,2023-09-21,300564
sz.300565,1,科信技术,2023-09-21,300565
sz.300566,1,激智科技,2023-09-21,300566
sz.300567,1,精测电子,2023-09-21,300567
sz.300568,1,星源材质,2023-09-21,300568
sz.300569,1,天能重工,2023-09-21,300569
sz.300570,1,太辰光,2023-09-21,300570
sz.300571,1,平治信息,2023-09-21,300571
sz.300572,1,安车检测,2023-09-21,300572
sz.300573,1,兴齐眼药,2023-09-21,300573
sz.300575,1,中旗股份,2023-09-21,300575
sz.300576,1,容大感光,2023-09-21,300576
sz.300577,1,开润股份,2023-09-21,300577
sz.300578,1,会畅通讯,2023-09-21,300578
sz.300579,1,数字认证,2023-09-21,300579
sz.300580,1,贝斯特,2023-09-21,300580
sz.300581,1,晨曦航空,2023-09-21,300581
sz.300582,1,英飞特,2023-09-21,300582
sz.300583,1,赛托生物,2023-09-21,300583
sz.300584,1,海辰药业,2023-09-21,300584
sz.300585,1,奥联电子,2023-09-21,300585
sz.300586,1,美联新材,2023-09-21,300586
sz.300587,1,天铁股份,2023-09-21,300587
sz.300588,1,熙菱信息,2023-09-21,300588
sz.300589,1,江龙船艇,2023-09-21,300589
sz.300590,1,移为通信,2023-09-21,300590
sz.300591,1,万里马,2023-09-21,300591
sz.300592,1,华凯易佰,2023-09-21,300592
sz.300593,1,新雷能,2023-09-21,300593
sz.300594,1,朗进科技,2023-09-21,300594
sz.300595,1,欧普康视,2023-09-21,300595
sz.300596,1,利安隆,2023-09-21,300596
sz.300597,1,吉大通信,2023-09-21,300597
sz.300598,1,诚迈科技,2023-09-21,300598
sz.300599,1,雄塑科技,2023-09-21,300599
sz.300600,1,国瑞科技,2023-09-21,300600
sz.300601,1,康泰生物,2023-09-21,300601
sz.300602,1,飞荣达,2023-09-21,300602
sz.300603,1,立昂技术,2023-09-21,300603
sz.300604,1,长川科技,2023-09-21,300604
sz.300605,1,恒锋信息,2023-09-21,300605
sz.300606,1,金太阳,2023-09-21,300606
sz.300607,1,拓斯达,2023-09-21,300607
sz.300608,1,思特奇,2023-09-21,300608
sz.300609,1,汇纳科技,2023-09-21,300609
sz.300610,1,晨化股份,2023-09-21,300610
sz.300611,1,美力科技,2023-09-21,300611
sz.300612,1,宣亚国际,2023-09-21,300612
sz.300613,1,富瀚微,2023-09-21,300613
sz.300614,1,百川畅银,2023-09-21,300614
sz.300615,1,欣天科技,2023-09-21,300615
sz.300616,1,尚品宅配,2023-09-21,300616
sz.300617,1,安靠智电,2023-09-21,300617
sz.300618,1,寒锐钴业,2023-09-21,300618
sz.300619,1,金银河,2023-09-21,300619
sz.300620,1,光库科技,2023-09-21,300620
sz.300621,1,维业股份,2023-09-21,300621
sz.300622,1,博士眼镜,2023-09-21,300622
sz.300623,1,捷捷微电,2023-09-21,300623
sz.300624,1,万兴科技,2023-09-21,300624
sz.300625,1,三雄极光,2023-09-21,300625
sz.300626,1,华瑞股份,2023-09-21,300626
sz.300627,1,华测导航,2023-09-21,300627
sz.300628,1,亿联网络,2023-09-21,300628
sz.300629,1,新劲刚,2023-09-21,300629
sz.300630,1,普利制药,2023-09-21,300630
sz.300631,1,久吾高科,2023-09-21,300631
sz.300632,1,光莆股份,2023-09-21,300632
sz.300633,1,开立医疗,2023-09-21,300633
sz.300634,1,彩讯股份,2023-09-21,300634
sz.300635,1,中达安,2023-09-21,300635
sz.300636,1,同和药业,2023-09-21,300636
sz.300637,1,扬帆新材,2023-09-21,300637
sz.300638,1,广和通,2023-09-21,300638
sz.300639,1,凯普生物,2023-09-21,300639
sz.300640,1,德艺文创,2023-09-21,300640
sz.300641,1,正丹股份,2023-09-21,300641
sz.300642,1,透景生命,2023-09-21,300642
sz.300643,1,万通智控,2023-09-21,300643
sz.300644,1,南京聚隆,2023-09-21,300644
sz.300645,1,正元智慧,2023-09-21,300645
sz.300647,1,超频三,2023-09-21,300647
sz.300648,1,星云股份,2023-09-21,300648
sz.300649,1,杭州园林,2023-09-21,300649
sz.300650,1,太龙股份,2023-09-21,300650
sz.300651,1,金陵体育,2023-09-21,300651
sz.300652,1,雷迪克,2023-09-21,300652
sz.300653,1,正海生物,2023-09-21,300653
sz.300654,1,世纪天鸿,2023-09-21,300654
sz.300655,1,晶瑞电材,2023-09-21,300655
sz.300656,1,民德电子,2023-09-21,300656
sz.300657,1,弘信电子,2023-09-21,300657
sz.300658,1,延江股份,2023-09-21,300658
sz.300659,1,中孚信息,2023-09-21,300659
sz.300660,1,江苏雷利,2023-09-21,300660
sz.300661,1,圣邦股份,2023-09-21,300661
sz.300662,1,科锐国际,2023-09-21,300662
sz.300663,1,科蓝软件,2023-09-21,300663
sz.300664,1,鹏鹞环保,2023-09-21,300664
sz.300665,1,飞鹿股份,2023-09-21,300665
sz.300666,1,江丰电子,2023-09-21,300666
sz.300667,1,必创科技,2023-09-21,300667
sz.300668,1,杰恩设计,2023-09-21,300668
sz.300669,1,沪宁股份,2023-09-21,300669
sz.300670,1,大烨智能,2023-09-21,300670
sz.300671,1,富满微,2023-09-21,300671
sz.300672,1,国科微,2023-09-21,300672
sz.300673,1,佩蒂股份,2023-09-21,300673
sz.300674,1,宇信科技,2023-09-21,300674
sz.300675,1,建科院,2023-09-21,300675
sz.300676,1,华大基因,2023-09-21,300676
sz.300677,1,英科医疗,2023-09-21,300677
sz.300678,1,中科信息,2023-09-21,300678
sz.300679,1,电连技术,2023-09-21,300679
sz.300680,1,隆盛科技,2023-09-21,300680
sz.300681,1,英搏尔,2023-09-21,300681
sz.300682,1,朗新科技,2023-09-21,300682
sz.300683,1,海特生物,2023-09-21,300683
sz.300684,1,中石科技,2023-09-21,300684
sz.300685,1,艾德生物,2023-09-21,300685
sz.300686,1,智动力,2023-09-21,300686
sz.300687,1,赛意信息,2023-09-21,300687
sz.300688,1,创业黑马,2023-09-21,300688
sz.300689,1,澄天伟业,2023-09-21,300689
sz.300690,1,双一科技,2023-09-21,300690
sz.300691,1,联合光电,2023-09-21,300691
sz.300692,1,中环环保,2023-09-21,300692
sz.300693,1,盛弘股份,2023-09-21,300693
sz.300694,1,蠡湖股份,2023-09-21,300694
sz.300695,1,兆丰股份,2023-09-21,300695
sz.300696,1,爱乐达,2023-09-21,300696
sz.300697,1,电工合金,2023-09-21,300697
sz.300698,1,万马科技,2023-09-21,300698
sz.300699,1,光威复材,2023-09-21,300699
sz.300700,1,岱勒新材,2023-09-21,300700
sz.300701,1,森霸传感,2023-09-21,300701
sz.300702,1,天宇股份,2023-09-21,300702
sz.300703,1,创源股份,2023-09-21,300703
sz.300705,1,九典制药,2023-09-21,300705
sz.300706,1,阿石创,2023-09-21,300706
sz.300707,1,威唐工业,2023-09-21,300707
sz.300708,1,聚灿光电,2023-09-21,300708
sz.300709,1,精研科技,2023-09-21,300709
sz.300710,1,万隆光电,2023-09-21,300710
sz.300711,1,广哈通信,2023-09-21,300711
sz.300712,1,永福股份,2023-09-21,300712
sz.300713,1,英可瑞,2023-09-21,300713
sz.300715,1,凯伦股份,2023-09-21,300715
sz.300716,1,国立科技,2023-09-21,300716
sz.300717,1,华信新材,2023-09-21,300717
sz.300718,1,长盛轴承,2023-09-21,300718
sz.300719,1,安达维尔,2023-09-21,300719
sz.300720,1,海川智能,2023-09-21,300720
sz.300721,1,怡达股份,2023-09-21,300721
sz.300722,1,新余国科,2023-09-21,300722
sz.300723,1,一品红,2023-09-21,300723
sz.300724,1,捷佳伟创,2023-09-21,300724
sz.300725,1,药石科技,2023-09-21,300725
sz.300726,1,宏达电子,2023-09-21,300726
sz.300727,1,润禾材料,2023-09-21,300727
sz.300729,1,乐歌股份,2023-09-21,300729
sz.300730,1,科创信息,2023-09-21,300730
sz.300731,1,科创新源,2023-09-21,300731
sz.300732,1,设研院,2023-09-21,300732
sz.300733,1,西菱动力,2023-09-21,300733
sz.300735,1,光弘科技,2023-09-21,300735
sz.300736,1,百邦科技,2023-09-21,300736
sz.300737,1,科顺股份,2023-09-21,300737
sz.300738,1,奥飞数据,2023-09-21,300738
sz.300739,1,明阳电路,2023-09-21,300739
sz.300740,1,水羊股份,2023-09-21,300740
sz.300741,1,华宝股份,2023-09-21,300741
sz.300742,1,越博动力,2023-09-21,300742
sz.300743,1,天地数码,2023-09-21,300743
sz.300745,1,欣锐科技,2023-09-21,300745
sz.300746,1,汉嘉设计,2023-09-21,300746
sz.300747,1,锐科激光,2023-09-21,300747
sz.300748,1,金力永磁,2023-09-21,300748
sz.300749,1,顶固集创,2023-09-21,300749
sz.300750,1,宁德时代,2023-09-21,300750
sz.300751,1,迈为股份,2023-09-21,300751
sz.300752,1,隆利科技,2023-09-21,300752
sz.300753,1,爱朋医疗,2023-09-21,300753
sz.300755,1,华致酒行,2023-09-21,300755
sz.300756,1,金马游乐,2023-09-21,300756
sz.300757,1,罗博特科,2023-09-21,300757
sz.300758,1,七彩化学,2023-09-21,300758
sz.300759,1,康龙化成,2023-09-21,300759
sz.300760,1,迈瑞医疗,2023-09-21,300760
sz.300761,1,立华股份,2023-09-21,300761
sz.300762,1,上海瀚讯,2023-09-21,300762
sz.300763,1,锦浪科技,2023-09-21,300763
sz.300765,1,新诺威,2023-09-21,300765
sz.300766,1,每日互动,2023-09-21,300766
sz.300767,1,震安科技,2023-09-21,300767
sz.300768,1,迪普科技,2023-09-21,300768
sz.300769,1,德方纳米,2023-09-21,300769
sz.300770,1,新媒股份,2023-09-21,300770
sz.300771,1,智莱科技,2023-09-21,300771
sz.300772,1,运达股份,2023-09-21,300772
sz.300773,1,拉卡拉,2023-09-21,300773
sz.300774,1,倍杰特,2023-09-21,300774
sz.300775,1,三角防务,2023-09-21,300775
sz.300776,1,帝尔激光,2023-09-21,300776
sz.300777,1,中简科技,2023-09-21,300777
sz.300778,1,新城市,2023-09-21,300778
sz.300779,1,惠城环保,2023-09-21,300779
sz.300780,1,德恩精工,2023-09-21,300780
sz.300781,1,因赛集团,2023-09-21,300781
sz.300782,1,卓胜微,2023-09-21,300782
sz.300783,1,三只松鼠,2023-09-21,300783
sz.300785,1,值得买,2023-09-21,300785
sz.300786,1,国林科技,2023-09-21,300786
sz.300787,1,海能实业,2023-09-21,300787
sz.300788,1,中信出版,2023-09-21,300788
sz.300789,1,唐源电气,2023-09-21,300789
sz.300790,1,宇瞳光学,2023-09-21,300790
sz.300791,1,仙乐健康,2023-09-21,300791
sz.300792,1,壹网壹创,2023-09-21,300792
sz.300793,1,佳禾智能,2023-09-21,300793
sz.300795,1,米奥会展,2023-09-21,300795
sz.300796,1,贝斯美,2023-09-21,300796
sz.300797,1,钢研纳克,2023-09-21,300797
sz.300798,1,锦鸡股份,2023-09-21,300798
sz.300799,1,左江科技,2023-09-21,300799
sz.300800,1,力合科技,2023-09-21,300800
sz.300801,1,泰和科技,2023-09-21,300801
sz.300802,1,矩子科技,2023-09-21,300802
sz.300803,1,指南针,2023-09-21,300803
sz.300804,1,,2023-09-21,300804
sz.300805,1,电声股份,2023-09-21,300805
sz.300806,1,斯迪克,2023-09-21,300806
sz.300807,1,天迈科技,2023-09-21,300807
sz.300808,1,久量股份,2023-09-21,300808
sz.300809,1,华辰装备,2023-09-21,300809
sz.300810,1,中科海讯,2023-09-21,300810
sz.300811,1,铂科新材,2023-09-21,300811
sz.300812,1,易天股份,2023-09-21,300812
sz.300813,1,泰林生物,2023-09-21,300813
sz.300814,1,中富电路,2023-09-21,300814
sz.300815,1,玉禾田,2023-09-21,300815
sz.300816,1,艾可蓝,2023-09-21,300816
sz.300817,1,双飞股份,2023-09-21,300817
sz.300818,1,耐普矿机,2023-09-21,300818
sz.300819,1,聚杰微纤,2023-09-21,300819
sz.300820,1,英杰电气,2023-09-21,300820
sz.300821,1,东岳硅材,2023-09-21,300821
sz.300822,1,贝仕达克,2023-09-21,300822
sz.300823,1,建科机械,2023-09-21,300823
sz.300824,1,北鼎股份,2023-09-21,300824
sz.300825,1,阿尔特,2023-09-21,300825
sz.300826,1,测绘股份,2023-09-21,300826
sz.300827,1,上能电气,2023-09-21,300827
sz.300828,1,锐新科技,2023-09-21,300828
sz.300829,1,金丹科技,2023-09-21,300829
sz.300830,1,金现代,2023-09-21,300830
sz.300831,1,派瑞股份,2023-09-21,300831
sz.300832,1,新产业,2023-09-21,300832
sz.300833,1,浩洋股份,2023-09-21,300833
sz.300834,1,星辉环材,2023-09-21,300834
sz.300835,1,龙磁科技,2023-09-21,300835
sz.300836,1,佰奥智能,2023-09-21,300836
sz.300837,1,浙矿股份,2023-09-21,300837
sz.300838,1,浙江力诺,2023-09-21,300838
sz.300839,1,博汇股份,2023-09-21,300839
sz.300840,1,酷特智能,2023-09-21,300840
sz.300841,1,康华生物,2023-09-21,300841
sz.300842,1,帝科股份,2023-09-21,300842
sz.300843,1,胜蓝股份,2023-09-21,300843
sz.300844,1,山水比德,2023-09-21,300844
sz.300845,1,捷安高科,2023-09-21,300845
sz.300846,1,首都在线,2023-09-21,300846
sz.300847,1,中船汉光,2023-09-21,300847
sz.300848,1,美瑞新材,2023-09-21,300848
sz.300849,1,锦盛新材,2023-09-21,300849
sz.300850,1,新强联,2023-09-21,300850
sz.300851,1,交大思诺,2023-09-21,300851
sz.300852,1,四会富仕,2023-09-21,300852
sz.300853,1,申昊科技,2023-09-21,300853
sz.300854,1,中兰环保,2023-09-21,300854
sz.300855,1,图南股份,2023-09-21,300855
sz.300856,1,科思股份,2023-09-21,300856
sz.300857,1,协创数据,2023-09-21,300857
sz.300858,1,科拓生物,2023-09-21,300858
sz.300859,1,西域旅游,2023-09-21,300859
sz.300860,1,锋尚文化,2023-09-21,300860
sz.300861,1,美畅股份,2023-09-21,300861
sz.300862,1,蓝盾光电,2023-09-21,300862
sz.300863,1,卡倍亿,2023-09-21,300863
sz.300864,1,南大环境,2023-09-21,300864
sz.300865,1,大宏立,2023-09-21,300865
sz.300866,1,安克创新,2023-09-21,300866
sz.300867,1,圣元环保,2023-09-21,300867
sz.300868,1,杰美特,2023-09-21,300868
sz.300869,1,康泰医学,2023-09-21,300869
sz.300870,1,欧陆通,2023-09-21,300870
sz.300871,1,回盛生物,2023-09-21,300871
sz.300872,1,天阳科技,2023-09-21,300872
sz.300873,1,海晨股份,2023-09-21,300873
sz.300875,1,捷强装备,2023-09-21,300875
sz.300876,1,蒙泰高新,2023-09-21,300876
sz.300877,1,金春股份,2023-09-21,300877
sz.300878,1,维康药业,2023-09-21,300878
sz.300879,1,大叶股份,2023-09-21,300879
sz.300880,1,迦南智能,2023-09-21,300880
sz.300881,1,盛德鑫泰,2023-09-21,300881
sz.300882,1,万胜智能,2023-09-21,300882
sz.300883,1,龙利得,2023-09-21,300883
sz.300884,1,狄耐克,2023-09-21,300884
sz.300885,1,海昌新材,2023-09-21,300885
sz.300886,1,华业香料,2023-09-21,300886
sz.300887,1,谱尼测试,2023-09-21,300887
sz.300888,1,稳健医疗,2023-09-21,300888
sz.300889,1,爱克股份,2023-09-21,300889
sz.300890,1,翔丰华,2023-09-21,300890
sz.300891,1,惠云钛业,2023-09-21,300891
sz.300892,1,品渥食品,2023-09-21,300892
sz.300893,1,松原股份,2023-09-21,300893
sz.300894,1,火星人,2023-09-21,300894
sz.300895,1,铜牛信息,2023-09-21,300895
sz.300896,1,爱美客,2023-09-21,300896
sz.300897,1,山科智能,2023-09-21,300897
sz.300898,1,熊猫乳品,2023-09-21,300898
sz.300899,1,上海凯鑫,2023-09-21,300899
sz.300900,1,广联航空,2023-09-21,300900
sz.300901,1,中胤时尚,2023-09-21,300901
sz.300902,1,国安达,2023-09-21,300902
sz.300903,1,科翔股份,2023-09-21,300903
sz.300904,1,,2023-09-21,300904
sz.300905,1,宝丽迪,2023-09-21,300905
sz.300906,1,日月明,2023-09-21,300906
sz.300907,1,康平科技,2023-09-21,300907
